f_name,pic_url,rate,comm,url,address,b_time,geo_loc
卡菲努努親子寵物餐廳,https://lh3.googleusercontent.com/p/AF1QipMxPfDtSiL-mql8oiJOCOibwado804ABCcXjTea=w122-h92-k-no,4.6,"7,134",https://www.google.com.tw/maps/place/%E5%8D%A1%E8%8F%B2%E5%8A%AA%E5%8A%AA%E8%A6%AA%E5%AD%90%E5%AF%B5%E7%89%A9%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x346837a40ba5be5d:0xc25a9e91672beae4!8m2!3d24.7752076!4d121.0548773!16s%2Fg%2F11ff5k49rv!19sChIJXb6lC6Q3aDQR5OorZ5GeWsI?authuser=0&hl=zh-TW&rclk=1,310新竹縣竹東鎮明星一路138號,星期四、11:00 到 22:00; 星期五、11:00 到 22:00; 星期六、11:00 到 22:00; 星期日、11:00 到 22:00; 星期一、11:00 到 22:00; 星期二、11:00 到 22:00; 星期三、11:00 到 22:00. 隱藏本週營業時間,"24.7752076,121.0548773"
杯貝咖啡空間 - 咖啡豆 | 濾掛式咖啡 | 會議場租 | 展演空間,https://lh3.googleusercontent.com/p/AF1QipPQYX0NLaXdXY21Q057ltFVvNX3Ud53UQ7wRuBJ=w163-h92-k-no,5.0,142,https://www.google.com.tw/maps/place/%E6%9D%AF%E8%B2%9D%E5%92%96%E5%95%A1%E7%A9%BA%E9%96%93+-+%E5%92%96%E5%95%A1%E8%B1%86+%7C+%E6%BF%BE%E6%8E%9B%E5%BC%8F%E5%92%96%E5%95%A1+%7C+%E6%9C%83%E8%AD%B0%E5%A0%B4%E7%A7%9F+%7C+%E5%B1%95%E6%BC%94%E7%A9%BA%E9%96%93/data=!4m7!3m6!1s0x34683746aa0ead29:0xc1f8f8be626ec0b1!8m2!3d24.8226944!4d121.030233!16s%2Fg%2F11smv7cvcz!19sChIJKa0OqkY3aDQRscBuYr74-ME?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市自強北路93號2樓,星期四、12:00 到 20:00; 星期五、12:00 到 20:00; 星期六、12:00 到 20:00; 星期日、12:00 到 20:00; 星期一、休息; 星期二、12:00 到 20:00; 星期三、12:00 到 20:00. 隱藏本週營業時間,"24.8226944,121.030233"
屋裡禾光 Wuli Cafe,https://lh3.googleusercontent.com/p/AF1QipNBcVbzL_2qggOZx1GD6h7PWM_1SHwkCXcxEq8d=w80-h106-k-no,4.8,84,https://www.google.com.tw/maps/place/%E5%B1%8B%E8%A3%A1%E7%A6%BE%E5%85%89+Wuli+Cafe/data=!4m7!3m6!1s0x346837e57dd8d79b:0x1a19c81729c02b40!8m2!3d24.8068859!4d121.0314438!16s%2Fg%2F11khzywwhp!19sChIJm9fYfeU3aDQRQCvAKRfIGRo?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市嘉豐南路二段82號,星期四、09:00 到 17:00; 星期五、09:00 到 17:00; 星期六、09:00 到 17:00; 星期日、休息; 星期一、休息; 星期二、09:00 到 17:00; 星期三、09:00 到 17:00. 隱藏本週營業時間,"24.8068859,121.0314438"
貳參咖啡西門店（3月開始週一公休）,https://lh3.googleusercontent.com/p/AF1QipMgvfxIct6knIUrlT6N3Q_AhsSyBF_Bd_76B5A5=w163-h92-k-no,4.7,"1,197",https://www.google.com.tw/maps/place/%E8%B2%B3%E5%8F%83%E5%92%96%E5%95%A1%E8%A5%BF%E9%96%80%E5%BA%97%EF%BC%883%E6%9C%88%E9%96%8B%E5%A7%8B%E9%80%B1%E4%B8%80%E5%85%AC%E4%BC%91%EF%BC%89/data=!4m7!3m6!1s0x34683594e5995683:0xbfa69249c8f926c6!8m2!3d24.8010455!4d120.9626898!16s%2Fg%2F1pzrzn1jj!19sChIJg1aZ5ZQ1aDQRxib5yEmSpr8?authuser=0&hl=zh-TW&rclk=1,300新竹市北區西門街152號,星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息; 星期二、10:00 到 18:00; 星期三、10:00 到 18:00. 隱藏本週營業時間,"24.8010455,120.9626898"
夏季三角景觀咖啡廳,https://lh3.googleusercontent.com/p/AF1QipOiGd-mP60o2Hvti0YB-GhgmhRiXX9GcPWGknp4=w122-h92-k-no,3.8,"4,489",https://www.google.com.tw/maps/place/%E5%A4%8F%E5%AD%A3%E4%B8%89%E8%A7%92%E6%99%AF%E8%A7%80%E5%92%96%E5%95%A1%E5%BB%B3/data=!4m7!3m6!1s0x34683af25523b7b3:0x610c6b439e12af07!8m2!3d24.8883295!4d121.1024568!16s%2Fg%2F11dyzkwk_w!19sChIJs7cjVfI6aDQRB68SnkNrDGE?authuser=0&hl=zh-TW&rclk=1,303新竹縣湖口鄉長安路361巷,星期四、15:00 到 02:00; 星期五、15:00 到 02:00; 星期六、11:30 到 02:00; 星期日、11:30 到 02:00; 星期一、15:00 到 02:00; 星期二、15:00 到 02:00; 星期三、15:00 到 02:00. 隱藏本週營業時間,"24.8883295,121.1024568"
橋恩咖啡,https://lh3.googleusercontent.com/p/AF1QipPwZtnlAE0kbXYKEi4t38tQnerRpoPJzAz68wa3=w122-h92-k-no,4.6,498,https://www.google.com.tw/maps/place/%E6%A9%8B%E6%81%A9%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346836eb0d8a713f:0x3a37562a39fb27fb!8m2!3d24.8318101!4d121.0126401!16s%2Fg%2F1hf07fg0y!19sChIJP3GKDes2aDQR-yf7OSpWNzo?authuser=0&hl=zh-TW&rclk=1,302新竹縣竹北市文信路297號,星期四、10:00 到 18:30; 星期五、10:00 到 18:30; 星期六、09:30 到 18:00; 星期日、09:30 到 18:00; 星期一、10:00 到 18:30; 星期二、10:00 到 18:30; 星期三、10:00 到 18:30. 隱藏本週營業時間,"24.8318101,121.0126401"
It's Alice Cafe&Food,https://lh3.googleusercontent.com/p/AF1QipOZZ_6q2sIbVZcPOKHmRxK1fIs2ogoG45PbFQCh=w122-h92-k-no,4.5,664,https://www.google.com.tw/maps/place/It%27s+Alice+Cafe%26Food/data=!4m7!3m6!1s0x346848049de105e7:0xb0d9904786a63adc!8m2!3d24.6663818!4d121.1168282!16s%2Fg%2F1tdwsdpk!19sChIJ5wXhnQRIaDQR3DqmhkeQ2bA?authuser=0&hl=zh-TW&rclk=1,310新竹縣竹東鎮,星期四、10:00 到 17:00; 星期五、10:00 到 17:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00; 星期一、休息; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.6663818,121.1168282"
一想一響咖啡,https://lh3.googleusercontent.com/p/AF1QipPxPBcfFXDSu8R-1FQsFH0Vwh141rUncFROlfi8=w122-h92-k-no,4.2,"1,145",https://www.google.com.tw/maps/place/%E4%B8%80%E6%83%B3%E4%B8%80%E9%9F%BF%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x346835dbaa841117:0xc500923497bd720e!8m2!3d24.8085247!4d120.9789307!16s%2Fg%2F11hbt41f0n!19sChIJFxGEqts1aDQRDnK9lzSSAMU?authuser=0&hl=zh-TW&rclk=1,30043新竹市東區民生路58巷8號,星期四、13:00 到 22:00; 星期五、13:00 到 22:00; 星期六、13:00 到 22:00; 星期日、13:00 到 22:00; 星期一、13:00 到 22:00; 星期二、13:00 到 22:00; 星期三、13:00 到 22:00. 隱藏本週營業時間,"24.8085247,120.9789307"
森窯have a Picnic,https://lh3.googleusercontent.com/p/AF1QipM3hLDx0kqHDvFhRlbiEuDhV4W2IJV7cTcDp6mf=w122-h92-k-no,4.6,"2,455",https://www.google.com.tw/maps/place/%E6%A3%AE%E7%AA%AFhave+a+Picnic/data=!4m7!3m6!1s0x346845f29664c34b:0xf43b00adf98b1d24!8m2!3d24.6417281!4d121.0880444!16s%2Fg%2F11h8c3kl74!19sChIJS8NklvJFaDQRJB2L-a0AO_Q?authuser=0&hl=zh-TW&rclk=1,31443新竹縣北埔鄉,星期四、11:00 到 17:30; 星期五、11:00 到 17:30; 星期六、11:00 到 18:30; 星期日、11:00 到 18:30; 星期一、休息; 星期二、休息; 星期三、11:00 到 17:30. 隱藏本週營業時間,"24.6417281,121.0880444"
自然在家書坊（採FB預約，謝謝）,https://lh3.googleusercontent.com/p/AF1QipNDI5zVHpLDMD1Hlhcam0DcZ2-Zlr6cY4khbUsY=w122-h92-k-no,4.8,245,https://www.google.com.tw/maps/place/%E8%87%AA%E7%84%B6%E5%9C%A8%E5%AE%B6%E6%9B%B8%E5%9D%8A%EF%BC%88%E6%8E%A1FB%E9%A0%90%E7%B4%84%EF%BC%8C%E8%AC%9D%E8%AC%9D%EF%BC%89/data=!4m7!3m6!1s0x346840f4be2cfae3:0xae69862241ed9b70!8m2!3d24.7032895!4d121.2124057!16s%2Fg%2F11dyxhd1gm!19sChIJ4_osvvRAaDQRcJvtQSKGaa4?authuser=0&hl=zh-TW&rclk=1,313新竹縣尖石鄉1鄰14之1號,星期四、休息; 星期五、09:00 到 16:00; 星期六、09:00 到 16:00; 星期日、09:00 到 16:00; 星期一、休息; 星期二、休息; 星期三、休息. 隱藏本週營業時間,"24.7032895,121.2124057"
