f_name,pic_url,rate,comm,url,address,b_time,geo_loc
Placeee 場所,https://lh3.googleusercontent.com/p/AF1QipNHP6imZeHhNjBYFbl3YML5XtXHs3RZ0fg4gsvv=w122-h92-k-no,4.5,451,https://www.google.com.tw/maps/place/Placeee+%E5%A0%B4%E6%89%80/data=!4m7!3m6!1s0x3442ab540de6cac5:0xdebcc2d1d62c11b9!8m2!3d25.0393073!4d121.5546726!16s%2Fg%2F11t21jgz8f!19sChIJxcrmDVSrQjQRuREs1tHCvN4?authuser=0&hl=zh-TW&rclk=1,106台北市大安區延吉街160巷3號,星期三、12:00 到 02:00; 星期四、12:00 到 02:00; 星期五、12:00 到 02:00; 星期六、12:00 到 02:00; 星期日、12:00 到 02:00; 星期一、15:00 到 00:00; 星期二、12:00 到 02:00. 隱藏本週營業時間,"25.0393073,121.5546726"
Merci Cafe,https://lh3.googleusercontent.com/p/AF1QipPbeWWXD7nzr5KDbBuwwejytcDPdQltIoUAOZWl=w122-h92-k-no,4.2,"2,173",https://www.google.com.tw/maps/place/Merci+Cafe/data=!4m7!3m6!1s0x3442a81e8ec93585:0x7af768d9e0a1a048!8m2!3d25.010337!4d121.4634209!16s%2Fg%2F11g_ms64h!19sChIJhTXJjh6oQjQRSKCh4Nlo93o?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區新民街7巷17號,星期三、09:00 到 17:00; 星期四、09:00 到 17:00; 星期五、09:00 到 17:00; 星期六、09:00 到 17:00; 星期日、09:00 到 17:00; 星期一、09:00 到 17:00; 星期二、休息. 隱藏本週營業時間,"25.010337,121.4634209"
HOOD COFFEE,https://lh3.googleusercontent.com/p/AF1QipO2pZ8np0QUtGw4CSqO6TX7HOSbfQ3uPuZwMHql=w163-h92-k-no,4.7,131,https://www.google.com.tw/maps/place/HOOD+COFFEE/data=!4m7!3m6!1s0x3442ab174579b067:0x7574f03c17638a51!8m2!3d25.0400545!4d121.5472125!16s%2Fg%2F11y1g1g1tv!19sChIJZ7B5RRerQjQRUYpjFzzwdHU?authuser=0&hl=zh-TW&rclk=1,106台北市大安區仁愛路四段71巷28-3號,星期三、07:30 到 18:00; 星期四、07:30 到 18:00; 星期五、07:30 到 18:00; 星期六、12:00 到 18:00; 星期日、12:00 到 18:00; 星期一、07:30 到 18:00; 星期二、07:30 到 18:00. 隱藏本週營業時間,"25.0400545,121.5472125"
私藏不藏私咖啡食堂,https://lh3.googleusercontent.com/p/AF1QipPvn5rChVnlUvYHnb_p7GByeE6v5dXJnFsIgda2=w122-h92-k-no,4.4,"1,554",https://www.google.com.tw/maps/place/%E7%A7%81%E8%97%8F%E4%B8%8D%E8%97%8F%E7%A7%81%E5%92%96%E5%95%A1%E9%A3%9F%E5%A0%82/data=!4m7!3m6!1s0x34680276fd1c6ca3:0xf51f05f8130eb109!8m2!3d24.9945042!4d121.5058019!16s%2Fg%2F1tf7_b3d!19sChIJo2wc_XYCaDQRCbEOE_gFH_U?authuser=0&hl=zh-TW&rclk=1,235新北市中和區景安路167巷6號,星期三、12:00 到 21:00; 星期四、12:00 到 21:00; 星期五、12:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00; 星期一、休息; 星期二、12:00 到 21:00. 隱藏本週營業時間,"24.9945042,121.5058019"
Ten Ten Den Den 點點甜甜,https://lh3.googleusercontent.com/p/AF1QipPWDj_vff-zEAC5Nsfc2gAql6Y4YYwQlQBLn76P=w122-h92-k-no,4.3,"1,724",https://www.google.com.tw/maps/place/Ten+Ten+Den+Den+%E9%BB%9E%E9%BB%9E%E7%94%9C%E7%94%9C/data=!4m7!3m6!1s0x3442a81a160431bf:0x1253b4b5e8b68236!8m2!3d25.0173549!4d121.461712!16s%2Fg%2F11c3tr8g_9!19sChIJvzEEFhqoQjQRNoK26LW0UxI?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區光正街45巷2弄2號,星期三、12:30 到 20:00; 星期四、12:30 到 20:00; 星期五、12:30 到 20:00; 星期六、12:30 到 20:00; 星期日、12:30 到 20:00; 星期一、12:30 到 20:00; 星期二、12:30 到 20:00. 隱藏本週營業時間,"25.0173549,121.461712"
Snob Cafe,https://lh3.googleusercontent.com/p/AF1QipMLhKQ4tfxNJtk85t0lk4MF3q5xw6Wji8y5J2Ne=w122-h92-k-no,4.5,274,https://www.google.com.tw/maps/place/Snob+Cafe/data=!4m7!3m6!1s0x3442abd6a2f7c5c1:0xdad153b862492b22!8m2!3d25.0424935!4d121.5666933!16s%2Fg%2F11sf47bsm0!19sChIJwcX3otarQjQRIitJYrhT0do?authuser=0&hl=zh-TW&rclk=1,110台北市信義區基隆路一段147巷21號,星期三、10:00 到 17:30; 星期四、10:00 到 17:30; 星期五、10:00 到 17:30; 星期六、10:00 到 17:30; 星期日、10:00 到 17:30; 星期一、10:00 到 17:30; 星期二、10:00 到 17:30. 隱藏本週營業時間,"25.0424935,121.5666933"
壹陸壹咖啡場所（E61）,https://lh3.googleusercontent.com/p/AF1QipOdZhf75JfBQvv-svS2nGi2L1Nepcq8Msbpg1zo=w122-h92-k-no,4.6,926,https://www.google.com.tw/maps/place/%E5%A3%B9%E9%99%B8%E5%A3%B9%E5%92%96%E5%95%A1%E5%A0%B4%E6%89%80%EF%BC%88E61%EF%BC%89/data=!4m7!3m6!1s0x3442a9e744389887:0xa06a0fda5f3a778d!8m2!3d25.0017555!4d121.515112!16s%2Fg%2F1tf6zmy_!19sChIJh5g4ROepQjQRjXc6X9oPaqA?authuser=0&hl=zh-TW&rclk=1,234新北市永和區安樂路200號,星期三、15:00 到 19:00; 星期四、15:00 到 19:00; 星期五、15:00 到 19:00; 星期六、休息; 星期日、休息; 星期一、休息; 星期二、15:00 到 19:00. 隱藏本週營業時間,"25.0017555,121.515112"
這間咖啡,https://lh3.googleusercontent.com/p/AF1QipPm4ZcKDjQhninrnwKn3ls3yRKXm6fKHoZXz67t=w122-h92-k-no,4.2,"1,072",https://www.google.com.tw/maps/place/%E9%80%99%E9%96%93%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442abd33b214b87:0x56fd9ae113171a64!8m2!3d25.0318139!4d121.5447918!16s%2Fg%2F11c4xp36b7!19sChIJh0shO9OrQjQRZBoXE-Ga_VY?authuser=0&hl=zh-TW&rclk=1,106台北市大安區信義路四段30巷39號,星期三、14:00 到 00:00; 星期四、14:00 到 00:00; 星期五、14:00 到 00:00; 星期六、13:00 到 00:00; 星期日、13:00 到 00:00; 星期一、14:00 到 00:00; 星期二、14:00 到 00:00. 隱藏本週營業時間,"25.0318139,121.5447918"
Coffee HABU Co. 咖啡哈巭,https://lh3.googleusercontent.com/p/AF1QipPomoiOxYZjcwG7vyK52nlngRy3JSRddEtKkilW=w122-h92-k-no,4.7,590,https://www.google.com.tw/maps/place/Coffee+HABU+Co.+%E5%92%96%E5%95%A1%E5%93%88%E5%B7%AD/data=!4m7!3m6!1s0x3442a90f8120659d:0x76d55bc4ef743b75!8m2!3d25.0207471!4d121.4682762!16s%2Fg%2F11t4gy29f6!19sChIJnWUggQ-pQjQRdTt078Rb1XY?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區文化路一段270巷3弄24號,星期三、11:00 到 20:00; 星期四、休息; 星期五、11:00 到 20:00; 星期六、11:00 到 20:00; 星期日、11:00 到 19:00; 星期一、11:00 到 20:00; 星期二、11:00 到 20:00. 隱藏本週營業時間,"25.0207471,121.4682762"
黑雨kuro ame（假日4點前限時，無訂位服務）,https://lh3.googleusercontent.com/p/AF1QipOHHDzxtJupcc8rMD_5UY90pUJhPCDWkaa-OilT=w122-h92-k-no,4.9,140,https://www.google.com.tw/maps/place/%E9%BB%91%E9%9B%A8kuro+ame%EF%BC%88%E5%81%87%E6%97%A54%E9%BB%9E%E5%89%8D%E9%99%90%E6%99%82%EF%BC%8C%E7%84%A1%E8%A8%82%E4%BD%8D%E6%9C%8D%E5%8B%99%EF%BC%89/data=!4m7!3m6!1s0x3442a906ffd5b105:0x7d267c80e8bd99c6!8m2!3d25.0099714!4d121.5132956!16s%2Fg%2F11spzl5vrx!19sChIJBbHV_wapQjQRxpm96IB8Jn0?authuser=0&hl=zh-TW&rclk=1,234新北市永和區和平街30號,星期三、13:00 到 20:00; 星期四、12:00 到 20:00; 星期五、12:30 到 20:00; 星期六、13:00 到 18:30; 星期日、12:00 到 19:30; 星期一、休息; 星期二、00:00 到 20:00. 隱藏本週營業時間,"25.0099714,121.5132956"
